Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,orgN mg/L N,pH,peak_flow mgd,temperature degC,urea* mg/L N
2012-05-29,,5.0,0.2,,28.0,,2.6,,,,,,,1.3,2012.0,2.09,,6.77,,21.8,
2012-05-30,,5.0,,,,,2.6,,,,,,,1.0,2012.0,2.69,,6.67,,22.1,
2012-05-31,,5.0,,,,,2.6,,,,,,,1.0,2012.0,2.73,,6.66,,22.6,
2012-06-01,,6.0,,,,,2.6,,,,,,,,2012.0,2.62,,6.66,,23.1,
2012-06-02,,6.0,,,,,2.6,,,,,,,,2012.0,2.24,,6.67,,23.7,
2012-06-03,,6.0,,,,,2.6,,,,,,,,2012.0,2.02,,6.73,,23.3,
2012-06-04,,6.0,,,,,2.6,,,,,,,1.0,2012.0,2.65,,6.79,,23.2,
2012-06-05,,6.0,0.25,,31.0,,2.6,,,,0.84,,,1.0,2012.0,2.22,,6.82,,22.5,
2012-06-06,,6.0,,,,,2.6,,,,,,,1.0,2012.0,2.57,,6.81,,22.3,
2012-06-07,,6.0,,,,,2.6,,,,,,,,2012.0,2.34,,6.83,,22.1,
2012-06-08,,6.0,,,,,2.6,,,,,,,,2012.0,2.39,,6.77,,22.7,
2012-06-09,,6.0,,,,,2.6,,,,,,,,2012.0,2.45,,6.68,,22.6,
2012-06-10,,6.0,,,,,2.6,,,,,,,,2012.0,1.9,,6.65,,23.4,
2012-06-11,,6.0,,,,,2.6,,,,,,,,2012.0,2.19,,6.72,,23.4,
2012-06-12,,6.0,0.21,,35.0,,2.6,,,,,,,1.0,2012.0,2.45,,6.85,,24.1,
2012-06-13,,6.0,,,,,2.6,,,,,,,1.0,2012.0,2.41,,6.94,,24.0,
2012-06-14,,6.0,,,,,2.6,,,,,,,1.0,2012.0,2.19,,6.98,,23.9,
2012-06-15,,6.0,,,,,2.6,,,,,,,,2012.0,2.24,,6.91,,23.7,
2012-06-16,,6.0,,,,,2.6,,,,,,,,2012.0,2.39,,6.79,,23.8,
2012-06-17,,6.0,,,,,2.6,,,,,,,,2012.0,2.16,,6.76,,24.3,
2012-06-18,,6.0,,,,,2.6,,,,,,,,2012.0,2.39,,6.74,,24.0,
2012-06-19,,6.0,0.2,,140.0,,2.6,,,,,,,1.8,2012.0,3.37,,6.79,,24.2,
2012-06-20,,6.0,,,,,2.6,,,,,,,1.0,2012.0,1.98,,6.77,,24.1,
2012-06-21,,6.0,,,,,2.6,,,,,,,1.0,2012.0,2.26,,6.78,,23.9,
2012-06-22,,6.0,,,,,2.6,,,,,,,,2012.0,2.57,,6.79,,22.9,
2012-06-23,,6.0,,,,,2.6,,,,,,,,2012.0,2.35,,6.75,,23.2,
2012-06-24,,6.0,,,,,2.6,,,,,,,,2012.0,2.27,,6.84,,23.2,
2012-06-25,,6.0,,,,,2.6,,,,,,,,2012.0,2.41,,6.76,,23.0,
2012-06-26,,6.0,0.2,,27.0,,2.6,,,,,,,1.0,2012.0,2.02,,6.84,,23.4,
2012-06-27,,6.0,,,,,2.6,,,,,,,1.0,2012.0,2.63,,6.75,,23.5,
2012-06-28,,6.0,,,,,2.6,,,,,,,1.0,2012.0,2.01,,6.73,,23.5,
2012-06-29,,6.0,,,,,2.6,,,,,,,,2012.0,1.98,,6.78,,23.7,
2012-06-30,,6.0,,,,,2.6,,,,,,,,2012.0,2.12,,6.83,,24.1,
2012-07-01,,7.0,,,,,2.6,,,,,,,,2012.0,2.58,,6.67,,24.4,
2012-07-02,,7.0,0.2,,29.0,,2.6,,,,0.56,,,,2012.0,2.28,,6.69,,24.3,
2012-07-03,,7.0,,,,,2.6,,,,,,,1.0,2012.0,2.31,,6.72,,24.2,
2012-07-04,,7.0,,,,,2.6,,,,,,,1.0,2012.0,2.46,,6.73,,25.0,
2012-07-05,,7.0,,,,,2.6,,,,,,,1.0,2012.0,2.07,,6.75,,24.1,
2012-07-06,,7.0,,,,,2.6,,,,,,,,2012.0,2.65,,6.69,,24.0,
2012-07-07,,7.0,,,,,2.6,,,,,,,,2012.0,2.72,,6.81,,24.8,
2012-07-08,,7.0,,,,,2.6,,,,,,,,2012.0,3.53,,6.75,,25.1,
2012-07-09,,7.0,,,,,2.6,,,,,,,,2012.0,3.14,,6.75,,23.9,
2012-07-10,,7.0,0.25,,24.0,,2.6,,,,,,3.7,1.7,2012.0,3.18,,6.73,,24.1,
2012-07-11,,7.0,,,,,2.6,,,,,,,1.3,2012.0,3.27,,6.72,,24.0,
2012-07-12,,7.0,,,,,2.6,,,,,,,1.2,2012.0,3.17,,6.76,,24.1,
2012-07-13,,7.0,,,,,2.6,,,,,,,,2012.0,3.19,,6.73,,24.0,
2012-07-14,,7.0,,,,,2.6,,,,,,,,2012.0,2.88,,6.68,,24.2,
2012-07-15,,7.0,,,,,2.6,,,,,,,,2012.0,2.28,,6.69,,24.4,
2012-07-16,,7.0,,,,,2.6,,,,,,,,2012.0,2.16,,6.7,,24.4,
2012-07-17,,7.0,0.26,,24.0,,2.6,,,,,,,1.3,2012.0,2.25,,6.76,,24.0,
2012-07-18,,7.0,,,,,2.6,,,,,,,1.1,2012.0,2.49,,6.79,,23.6,
2012-07-19,,7.0,,,,,2.6,,,,,,,1.1,2012.0,2.55,,6.75,,23.8,
2012-07-20,,7.0,,,,,2.6,,,,,,,,2012.0,2.24,,6.7,,24.3,
2012-07-21,,7.0,,,,,2.6,,,,,,,,2012.0,2.84,,6.73,,25.5,
2012-07-22,,7.0,,,,,2.6,,,,,,,,2012.0,2.44,,6.68,,25.3,
2012-07-23,,7.0,,,,,2.6,,,,,,,,2012.0,2.16,,6.74,,24.7,
2012-07-24,,7.0,0.28,,26.0,,2.6,,,,,,,1.9,2012.0,2.5,,6.69,,25.0,
2012-07-25,,7.0,,,,,2.6,,,,,,,1.8,2012.0,2.2,,6.73,,25.1,
2012-07-26,,7.0,,,,,2.6,,,,,,,1.5,2012.0,2.76,,6.75,,24.7,
2012-07-27,,7.0,,,,,2.6,,,,,,,,2012.0,2.21,,6.84,,23.9,
2012-07-28,,7.0,,,,,2.6,,,,,,,,2012.0,2.18,,6.88,,23.8,
2012-07-29,,7.0,,,,,2.6,,,,,,,,2012.0,2.67,,6.8,,23.3,
2012-07-30,,7.0,,,,,2.6,,,,,,,,2012.0,2.39,,6.78,,24.3,
2012-07-31,,7.0,0.21,,25.0,,2.6,,,,,,,1.4,2012.0,2.26,,6.82,,24.5,
2012-08-01,,8.0,,,,,2.6,,,,,,,1.7,2012.0,2.65,,6.92,,24.8,
2012-08-02,,8.0,,,,,2.6,,,,,,,1.0,2012.0,2.42,,6.93,,24.4,
2012-08-03,,8.0,,,,,2.6,,,,,,,,2012.0,2.86,,6.78,,24.3,
2012-08-04,,8.0,,,,,2.6,,,,,,,,2012.0,2.61,,6.8,,24.6,
2012-08-05,,8.0,,,,,2.6,,,,,,,,2012.0,2.63,,6.8,,23.7,
2012-08-06,,8.0,,,,,2.6,,,,,,,,2012.0,2.89,,6.81,,23.9,
2012-08-07,,8.0,0.25,,18.0,,2.6,,,,0.66,,,1.3,2012.0,2.96,,6.89,,24.1,
2012-08-08,,8.0,,,,,2.6,,,,,,,1.0,2012.0,2.5,,6.89,,23.1,
2012-08-09,,8.0,,,,,2.6,,,,,,,1.4,2012.0,2.31,,7.0,,23.2,
2012-08-10,,8.0,,,,,2.6,,,,,,,,2012.0,2.06,,7.1,,23.8,
2012-08-11,,8.0,,,,,2.6,,,,,,,,2012.0,2.25,,7.09,,25.3,
2012-08-12,,8.0,,,,,2.6,,,,,,,,2012.0,2.19,,7.1,,25.2,
2012-08-13,,8.0,,,,,2.6,,,,,,,,2012.0,2.38,,6.96,,24.5,
2012-08-14,,8.0,,,15.0,,2.6,,,,,,,1.3,2012.0,1.99,,7.08,,24.8,
2012-08-15,,8.0,,,,,2.6,,,,,,,1.0,2012.0,2.0,,6.96,,24.5,
2012-08-16,,8.0,,,,,2.6,,,,,,,1.0,2012.0,2.05,,7.08,,24.1,
2012-08-17,,8.0,,,,,2.6,,,,,,,,2012.0,2.12,,7.05,,23.7,
2012-08-18,,8.0,,,,,2.6,,,,,,,,2012.0,2.17,,7.05,,25.3,
2012-08-19,,8.0,,,,,2.6,,,,,,,,2012.0,2.3,,7.15,,24.4,
2012-08-20,,8.0,,,,,2.6,,,,,,,,2012.0,1.97,,7.02,,24.1,
2012-08-21,,8.0,,,,,2.6,,,,,,,1.0,2012.0,2.53,,7.04,,22.4,
2012-08-22,,8.0,,,,,2.6,,,,,,,1.0,2012.0,1.81,,7.07,,24.7,
2012-08-23,,8.0,,,,,2.6,,,,,,,1.0,2012.0,1.87,,7.06,,24.0,
2012-08-24,,8.0,,,,,2.6,,,,,,,,2012.0,2.54,,7.09,,23.8,
2012-08-25,,8.0,,,,,2.6,,,,,,,,2012.0,2.1,,7.17,,23.2,
2012-08-26,,8.0,,,,,2.6,,,,,,,,2012.0,2.24,,7.14,,23.4,
2012-08-27,,8.0,,,,,2.6,,,,,,,,2012.0,1.89,,7.0,,23.4,
2012-08-28,,8.0,,,,,2.6,,,,,,,,2012.0,,,7.02,,24.1,
2012-08-29,,8.0,,,,,2.6,,,,,,,,2012.0,,,7.06,,23.8,
2012-12-06,1.4,,0.21,0.0016,3.0,,,0.52,3.5216,1.5,0.66,3.6616,1.3,1.4,,7.8,,6.9,11.8,18.9,
2013-01-24,3.4,,0.32,0.0018,11.0,,,0.7,11.7018,3.5,0.77,11.7718,3.3,1.3,,3.0,,6.8,3.9,17.95,
2013-02-20,3.6,,0.39,0.0074,0.33,,,0.88,1.2174,4.0,1.1,1.4374,3.8,1.5,,2.88,,6.7,3.41,17.9,
2013-03-26,3.7,,0.21,0.0067,0.17,,,0.63,0.8067,3.6,0.74,0.9167,4.0,1.2,,2.32,,6.9,3.15,19.35,
2013-04-05,3.4,,0.21,0.0039,10.0,,,1.4,11.4039,4.6,2.5,12.5039,3.9,1.8,,3.09,,6.85,6.03,20.2,
2013-08-06,3.5,,0.18,0.003,3.2,,,1.8,5.003,3.3,2.0,5.203,3.4,0.3,,2.26,,7.0,3.77,23.85,
2013-12-30,3.0,,0.085,0.003,14.0,,,0.63,14.633,3.1,0.7,14.703,2.9,0.9,,2.85,,6.89,4.54,18.95,
2014-01-14,3.0,,0.18,0.0039,1.8,,,0.74,2.5439,3.2,0.98,2.7839,4.3,0.9,,1.68,,6.9,2.69,19.3,
2014-02-12,1.5,,0.63,0.003,0.28,,,1.5,1.783,1.5,1.5,1.783,1.4,1.1,,11.1,,6.73,11.7,16.65,
2014-03-25,3.7,,0.18,0.003,5.7,,,0.7,6.403,3.8,0.84,6.543,3.9,0.4,,2.68,,6.69,3.91,19.7,
2014-04-22,4.0,,0.18,0.0033,7.9,,,0.7,8.6033,4.1,0.74,8.6433,4.0,0.7,,3.44,,6.74,4.24,20.4,
