DATE,Month,Year,FLOW ,TSS,NH3,NO3,OrgN,TKN,PO4,TP,pH,Temp
5/17/2000,5,2000,3.557,,,,,,,,6.98,20.2
5/18/2000,5,2000,3.028,,,,,,,,6.89,20.4
5/19/2000,5,2000,2.968,,,,,,,,6.8,21.4
5/20/2000,5,2000,3.54,,,,,,,,6.79,21.3
5/21/2000,5,2000,2.802,1.8,,,,,,,6.71,22.5
5/22/2000,5,2000,3.173,1.8,0.2,13,,,,,6.87,20.8
5/23/2000,5,2000,2.426,3.1,,,,,,,6.91,21.2
5/24/2000,5,2000,2.893,,,,,,,,7.01,21.7
5/25/2000,5,2000,2.532,,,,,,,,6.91,21.2
5/26/2000,5,2000,2.844,,,,,,,,6.84,23.4
5/27/2000,5,2000,2.526,,,,,,,,6.82,22.1
5/28/2000,5,2000,3.461,,,,,,,,6.75,22
5/29/2000,5,2000,3.312,2.6,,,,,,,6.72,19.9
5/30/2000,5,2000,3.164,4.1,0.57,20,,,,,6.81,21.6
5/31/2000,5,2000,2.489,2.1,,,,,,,6.61,21.6
6/1/2000,6,2000,3.521,,,,,,,,6.9,21.7
6/2/2000,6,2000,2.965,,,,,,,,7,21.2
6/3/2000,6,2000,2.786,,,,,,,,6.8,22
6/4/2000,6,2000,3.154,5,,,,,,,6.7,21.4
6/5/2000,6,2000,3.438,4,0.28,19,0.4,,13,,6.7,21.4
6/6/2000,6,2000,2.885,4,,,,,,,6.7,21.8
6/7/2000,6,2000,2.589,,,,,,,,6.7,21.8
6/8/2000,6,2000,2.763,,,,,,,,6.9,21.7
6/9/2000,6,2000,2.96,,,,,,,,7,20.5
6/10/2000,6,2000,3.025,,,,,,,,6.9,22.7
6/11/2000,6,2000,2.087,6,,,,,,,7,23.2
6/12/2000,6,2000,3.469,3,0.32,18,,,,,6.9,22.2
6/13/2000,6,2000,2.724,5,,,,,,,7,21.5
6/14/2000,6,2000,2.777,,,,,,,,7,23.3
6/15/2000,6,2000,2.7,,,,,,,,7.1,23.6
6/16/2000,6,2000,2.987,,,,,,,,7,23.2
6/17/2000,6,2000,2.861,,,,,,,,7,22.7
6/18/2000,6,2000,2.953,5,,,,,,96,6.9,20.8
6/19/2000,6,2000,2.73,5,0.2,11,,,,,7,22.4
6/20/2000,6,2000,2.57,3,,,,,,,6.9,21.6
6/21/2000,6,2000,3.265,,,,,,,,7,23.2
6/22/2000,6,2000,3.17,,,,,,,,7,22.8
6/23/2000,6,2000,2.656,,,,,,,,7.1,22.5
6/24/2000,6,2000,2.568,,,,,,,,6.7,22.5
6/25/2000,6,2000,2.914,2,,,,,,,6.7,22.3
6/26/2000,6,2000,2.969,3,0.25,12,,,,,6.8,22.5
6/27/2000,6,2000,2.441,6,,,,,,,6.9,22.5
6/28/2000,6,2000,3.139,,,,,,,,7,20.6
6/29/2000,6,2000,2.685,,,,,,,,6.9,19.5
6/30/2000,6,2000,2.988,,,,,,,,6.9,21.7
7/1/2000,7,2000,2.94,,,,,,,,6.7,21.5
7/2/2000,7,2000,2.512,,,,,,,,6.7,23.7
7/3/2000,7,2000,2.849,,,,,,,,6.7,23.1
7/4/2000,7,2000,2.444,3,,,,,,,6.6,23.1
7/5/2000,7,2000,2.941,1,0.39,12,,,,,6.6,22.8
7/6/2000,7,2000,2.612,3,,,,,,,6.7,22.7
7/7/2000,7,2000,2.726,,,,,,,,6.9,22.5
7/8/2000,7,2000,3.095,,,,,,,,6.9,23
7/9/2000,7,2000,2.601,4,,,,,,,7.1,23.8
7/10/2000,7,2000,3.162,3,0.35,13,0.4,,12,,6.9,21.9
7/11/2000,7,2000,2.436,3,,,,,,,7,22.4
7/12/2000,7,2000,3.06,,,,,,,,7.1,22.1
7/13/2000,7,2000,2.442,,,,,,,,7,21.9
7/14/2000,7,2000,2.658,,,,,,,,7,22.5
7/15/2000,7,2000,2.512,,,,,,,,6.7,23.4
7/16/2000,7,2000,2.78,2,,,,,,,6.8,23.9
7/17/2000,7,2000,3.248,3,,,,,,,6.9,23.3
7/18/2000,7,2000,2.399,3,,,,,,,6.7,22.5
7/19/2000,7,2000,2.59,,,,,,,,6.7,21.9
7/20/2000,7,2000,1.769,,,,,,,,6.9,22.1
7/21/2000,7,2000,2.68,,,,,,,,6.7,23
7/22/2000,7,2000,3.338,,,,,,,,6.9,23.6
7/23/2000,7,2000,2.31,2,,,,,,,6.9,23.2
7/24/2000,7,2000,3.224,2,,,,,,,6.9,23.1
7/25/2000,7,2000,2.476,2,,,,,,,6.8,22.3
7/26/2000,7,2000,2.444,,,,,,,,6.9,21.9
7/27/2000,7,2000,3.218,,,,,,,,7.1,23.7
7/28/2000,7,2000,3.403,,,,,,,,6.9,23.2
7/29/2000,7,2000,2.422,,,,,,,,6.8,24.1
7/30/2000,7,2000,2.308,1,,,,,,,6.9,24.9
7/31/2000,7,2000,3.156,1,,,,,,,6.7,24.5
8/1/2000,8,2000,2.962,1.2,,,,,,,6.8,23.4
8/2/2000,8,2000,2.173,,,,,,,,6.8,24.8
8/3/2000,8,2000,2.915,,0.32,4,0.4,,9.4,,6.9,22.9
8/4/2000,8,2000,2.616,,,,,,,,6.8,24
8/5/2000,8,2000,3.038,,,,,,,,7,25.1
8/6/2000,8,2000,2.533,1.8,,,,,,,6.9,24.4
8/7/2000,8,2000,2.977,1,0.2,10,,,,,6.8,23.7
8/8/2000,8,2000,2.507,2.1,,,,,,,6.7,23.1
8/9/2000,8,2000,2.787,,,,,,,,6.9,23.3
8/10/2000,8,2000,2.49,,,,,,,,6.8,23.7
8/11/2000,8,2000,2.853,,,,,,,,6.8,22.9
8/12/2000,8,2000,2.529,,,,,,,,6.7,23.9
8/13/2000,8,2000,2.766,1.6,,,,,,,6.8,22.8
8/14/2000,8,2000,1.967,1.3,0.26,16,,,,,6.7,23.8
8/15/2000,8,2000,2.253,2,,,,,,,6.9,22.5
8/16/2000,8,2000,2.436,,,,,,,,6.7,23.6
8/17/2000,8,2000,3.166,,,,,,,,6.9,23.1
8/18/2000,8,2000,2.237,,,,,,,,6.9,23.1
8/19/2000,8,2000,3.065,,,,,,,,6.8,23.2
8/20/2000,8,2000,2.265,1.7,,,,,,,6.7,22.9
8/21/2000,8,2000,2.817,1,0.4,11,,,,,6.8,23.7
8/22/2000,8,2000,2.675,1.6,,,,,,,6.8,23.5
8/23/2000,8,2000,3.02,,,,,,,,6.7,23.5
8/24/2000,8,2000,1.988,,,,,,,,6.7,22.4
8/25/2000,8,2000,2.268,,,,,,,,7,23.2
8/26/2000,8,2000,3.028,,,,,,,,6.6,21.7
8/27/2000,8,2000,3.485,1.4,,,,,,,6.7,22.6
8/28/2000,8,2000,3.127,3,0.46,13,,,,,6.5,23.4
8/29/2000,8,2000,3.069,2.3,,,,,,,6.7,23.6
8/30/2000,8,2000,3.073,,,,,,,,6.5,22.8
8/31/2000,8,2000,3.119,,,,,,,,6.6,23.1
9/1/2000,9,2000,2.383,,,,,,,,7,23.3
9/2/2000,9,2000,3.284,,,,,,,,6.6,23.1
9/3/2000,9,2000,2.736,,,,,,,,6.6,22.8
9/4/2000,9,2000,2.796,1.6,,,,,,,6.6,21.3
9/5/2000,9,2000,2.841,1.8,0.94,18,0.5,,10,,6.8,22.4
9/6/2000,9,2000,3.352,1.6,,,,,,,6.5,23.4
9/7/2000,9,2000,2.39,,,,,,,,6.6,24.2
9/8/2000,9,2000,2.947,,,,,,,,6.8,22.5
9/9/2000,9,2000,2.84,,,,,,,,6.8,23.6
9/10/2000,9,2000,2.887,1,,,,,,,6.7,23.8
9/11/2000,9,2000,3.472,1.4,0.39,6.8,,,,,6.8,22.9
9/12/2000,9,2000,2.768,1,,,,,,,6.8,23.7
9/13/2000,9,2000,2.248,,,,,,,,6.8,23.7
9/14/2000,9,2000,1.402,,,,,,,,7.1,23.8
9/15/2000,9,2000,2.476,,,,,,,,6.9,24.1
9/16/2000,9,2000,2.328,,,,,,,,6.8,24
9/17/2000,9,2000,1.871,2,,,,,,,6.8,24.5
9/18/2000,9,2000,2.559,1.3,0.42,5.2,,,,,6.6,24
9/19/2000,9,2000,2.36,1.2,,,,,,,6.7,24.3
9/20/2000,9,2000,2.741,,,,,,,,6.7,24
9/21/2000,9,2000,3.311,,,,,,,,6.8,24.3
9/22/2000,9,2000,2.876,,,,,,,,6.8,24.4
9/23/2000,9,2000,3.262,,,,,,,,6.9,24.4
9/24/2000,9,2000,3.245,2,0.3,17,,,,,6.9,23.8
9/25/2000,9,2000,3.088,2.1,,,,,,,6.7,24
9/26/2000,9,2000,2.495,1.9,,,,,,,6.7,24.8
9/27/2000,9,2000,2.635,,,,,,,,6.7,23.6
9/28/2000,9,2000,2.534,,,,,,,,6.7,23.5
9/29/2000,9,2000,3.2,,,,,,,,6.6,23.5
9/30/2000,9,2000,3.173,,,,,,,,6.7,24
10/1/2000,10,2000,2.293,3.4,0.23,8.7,1,,14,,6.5,24.3
10/2/2000,10,2000,2.696,2.2,,,,,,,6.7,23.3
10/3/2000,10,2000,2.977,3.1,,,,,,,6.5,23.9
10/4/2000,10,2000,2.888,,,,,,,,6.6,23.6
10/5/2000,10,2000,2.694,,,,,,,,6.7,23.4
10/6/2000,10,2000,3.149,,,,,,,,6.6,23.2
10/7/2000,10,2000,3.215,,,,,,,,6.8,22.8
10/8/2000,10,2000,3.38,,,,,,,,6.8,23.3
10/9/2000,10,2000,2.854,9.6,,,,,,,6.7,22.7
10/10/2000,10,2000,2.852,5.1,0.35,13,,,,,6.7,22.7
10/11/2000,10,2000,2.974,2.5,,,,,,,6.7,22.6
10/12/2000,10,2000,2.78,,,,,,,,6.7,22.6
10/13/2000,10,2000,2.604,,,,,,,,6.6,22.6
10/14/2000,10,2000,2.978,,,,,,,,6.8,22.9
10/15/2000,10,2000,2.715,2.7,,,,,,,6.7,22.6
10/16/2000,10,2000,2.797,2.9,0.27,17,,,,,6.7,23.4
10/17/2000,10,2000,2.769,2.4,,,,,,,6.5,22.9
10/18/2000,10,2000,2.62,,,,,,,,6.7,23
10/19/2000,10,2000,2.34,,,,,,,,6.6,22.6
10/20/2000,10,2000,2.093,,,,,,,,6.7,22.6
10/21/2000,10,2000,2.091,,,,,,,,6.6,21.8
10/22/2000,10,2000,2.1,3.7,,,,,,,6.6,21.8
10/23/2000,10,2000,3.222,3.5,0.25,15,,,,,6.7,19.4
10/24/2000,10,2000,0,3.6,,,,,,,6.7,21.8
10/25/2000,10,2000,0,,,,,,,,,
10/26/2000,10,2000,0,,,,,,,,,
10/27/2000,10,2000,0,,,,,,,,,
10/28/2000,10,2000,2.998,,,,,,,,6.7,20.9
10/29/2000,10,2000,2.361,4.4,,,,,,,6.6,21.8
10/30/2000,10,2000,2.504,4.2,0.2,14,,,,,6.4,22.1
10/31/2000,10,2000,2.219,3.8,,,,,,,6.5,21.5
11/1/2000,11,2000,2.908,,,,,,,,6.5,22
11/2/2000,11,2000,2.674,,,,,,,,6.6,22
11/3/2000,11,2000,3.189,,,,,,,,6.8,22
11/4/2000,11,2000,3.857,,,,,,,,6.8,22
11/5/2000,11,2000,4.54,3.2,,,,,,,6.7,22
11/6/2000,11,2000,4.791,2.6,0.28,13,0.6,,12,,6.6,21
11/7/2000,11,2000,5.018,2.7,,,,,,,6.6,21
11/8/2000,11,2000,5.129,,,,,,,,6.6,20
11/9/2000,11,2000,4.363,,,,,,,,6.7,20
11/10/2000,11,2000,4.135,,,,,,,,6.7,19
11/11/2000,11,2000,4.837,,,,,,,,6.6,19
11/12/2000,11,2000,4.322,3.6,,,,,,,6.7,19
11/13/2000,11,2000,3.864,3.6,0.28,13,,,,,6.5,19
11/14/2000,11,2000,3.192,4.5,,,,,,,6.5,17
11/15/2000,11,2000,3.463,,,,,,,,6.6,15
11/16/2000,11,2000,3.818,,,,,,,,6.7,20
11/17/2000,11,2000,3.174,,,,,,,,6.7,20
11/18/2000,11,2000,3.72,,,,,,,,6.6,20
11/19/2000,11,2000,3.077,2.6,,,,,,,6.6,20
11/20/2000,11,2000,2.652,2.9,0.25,18,,,,,6.5,21
11/21/2000,11,2000,3.019,2.4,,,,,,,6.6,21
11/22/2000,11,2000,2.981,,,,,,,,6.6,21
11/23/2000,11,2000,3.001,,,,,,,,6.7,21
11/24/2000,11,2000,3.043,,,,,,,,6.6,21
11/25/2000,11,2000,3.186,,,,,,,,6.6,21
11/26/2000,11,2000,2.849,,,,,,,,6.5,21
11/27/2000,11,2000,3.375,3.6,0.28,23,,,,,6.5,21
11/28/2000,11,2000,2.437,8.3,,,,,,,6.5,21
11/29/2000,11,2000,3.613,7.3,,,,,,,6.7,21
11/30/2000,11,2000,3.084,,,,,,,,6.6,20.6
12/1/2000,12,2000,2.921,,,,,,,,6.7,20.9
12/2/2000,12,2000,3.107,,,,,,,,6.7,19.9
12/3/2000,12,2000,3.301,,,,,,,,6.7,20.1
12/4/2000,12,2000,2.786,8.8,0.29,20,0.6,,15,,6.6,20.5
12/5/2000,12,2000,2.794,6.2,,,,,,,6.9,20.5
12/6/2000,12,2000,2.784,6.9,,,,,,,6.8,20.7
12/7/2000,12,2000,2.867,,,,,,,,6.8,20.7
12/8/2000,12,2000,3.048,,,,,,,,6.9,21.8
12/9/2000,12,2000,3.013,,,,,,,,6.9,20.4
12/10/2000,12,2000,2.503,3.2,,,,,,,7,19.8
12/11/2000,12,2000,3.365,3.7,0.23,16,,,,,6.8,20.6
12/12/2000,12,2000,2.876,4.1,,,,,,,6.8,21.1
12/13/2000,12,2000,3.572,,,,,,,,7,20.1
12/14/2000,12,2000,3.949,,,,,,,,6.9,19.2
12/15/2000,12,2000,3.38,,,,,,,,6.7,19.9
12/16/2000,12,2000,3.75,,,,,,,,6.8,19.3
12/17/2000,12,2000,3.358,,,,,,,,6.8,19.2
12/18/2000,12,2000,3.157,2.2,0.21,14,,,,,6.7,18.8
12/19/2000,12,2000,2.933,2.5,,,,,,,6.7,18.6
12/20/2000,12,2000,2.91,2.3,,,,,,,6.8,19.1
12/21/2000,12,2000,3.08,,,,,,,,6.8,19.1
12/22/2000,12,2000,3.004,,,,,,,,7,20.3
12/23/2000,12,2000,3.028,,,,,,,,7.1,19.1
12/24/2000,12,2000,3.325,,,,,,,,7,21.2
12/25/2000,12,2000,2.512,3,,,,,,,6.8,18.5
12/26/2000,12,2000,2.724,3,0.2,20,,,,,6.6,19.1
12/27/2000,12,2000,3.311,2.5,,,,,,,6.6,19
12/28/2000,12,2000,2.553,,,,,,,,6.6,19.8
12/29/2000,12,2000,2.905,,,,,,,,6.8,19.2
12/30/2000,12,2000,3.175,,,,,,,,6.5,19.5
12/31/2000,12,2000,2.941,,,,,,,,6.7,18.7
1/1/2001,1,2001,2.875,4,,,,,,,6.7,19.7
1/2/2001,1,2001,2.613,3.7,0.23,22,1,,,,6.5,19.4
1/3/2001,1,2001,2.7,4.5,,,,,,,6.6,19.6
1/4/2001,1,2001,2.98,,,,,,,,6.7,19.1
1/5/2001,1,2001,2.755,,,,,,,,6.8,19.2
1/6/2001,1,2001,2.777,,,,,,,,6.7,15.5
1/7/2001,1,2001,2.913,,,,,,,,6.7,17.9
1/8/2001,1,2001,3.269,4.7,0.3,15,,,,,6.9,20.1
1/9/2001,1,2001,3.137,5.4,,,,,,,6.5,19.5
1/10/2001,1,2001,1.174,3.2,,,,,,,6.6,19.8
1/11/2001,1,2001,3.782,,,,,,,,6.6,16
1/12/2001,1,2001,6.758,,,,,,,,6.6,18.7
1/13/2001,1,2001,6.376,,,,,,,,6.6,17.6
1/14/2001,1,2001,4.502,,,,,,,,6.6,16.3
1/15/2001,1,2001,4.287,4.4,,,,,,,6.5,17
1/16/2001,1,2001,4.207,5.1,0.26,13,,,,,6.5,18.1
1/17/2001,1,2001,2.584,4.2,,,,,,,6.7,16.4
1/18/2001,1,2001,1.508,,,,,,,,6.8,17.4
1/19/2001,1,2001,3.002,,,,,,,,6.8,18.3
1/20/2001,1,2001,2.149,,,,,,,,6.9,17
1/21/2001,1,2001,3.502,3,,,,,,,6.8,18
1/22/2001,1,2001,3.822,2.5,0.2,19,,,,,6.7,21.1
1/23/2001,1,2001,4.473,2.4,,,,,,,6.8,19.9
1/24/2001,1,2001,4.171,,,,,,,,6.5,19.3
1/25/2001,1,2001,5.831,,,,,,,,6.7,18.7
1/26/2001,1,2001,5.641,,,,,,,,6.5,17.5
1/27/2001,1,2001,4.297,,,,,,,,6.6,16.7
1/28/2001,1,2001,4.2,3.5,,,,,,,6.5,17.3
1/29/2001,1,2001,4.254,3.6,0.26,10,,,,,6.5,19.4
1/30/2001,1,2001,3.744,3.3,,,,,,,6.5,17.7
1/31/2001,1,2001,2.914,,,,,,,,6.4,16.5
2/1/2001,2,2001,4.44,,,,,,,,6.5,17.3
2/2/2001,2,2001,3.154,,,,,,,,6.6,17.6
2/3/2001,2,2001,3.633,,,,,,,,6.5,17.7
2/4/2001,2,2001,3.696,,,,,,,,6.6,19
2/5/2001,2,2001,3.029,,,,,,,,6.5,19.3
2/6/2001,2,2001,3.837,4.6,0.2,18,0.6,,,,6.5,17.8
2/7/2001,2,2001,3.822,3.8,,,,,,,6.6,15.8
2/8/2001,2,2001,3.4,4.4,,,,,,,6.8,17.4
2/9/2001,2,2001,4.721,,,,,,,,6.7,17.6
2/10/2001,2,2001,4.765,,,,,,,,6.7,17.2
2/11/2001,2,2001,4.83,,,,,,,,6.8,17.1
2/12/2001,2,2001,6.447,,,,,,,,6.6,15.5
2/13/2001,2,2001,7.285,4.2,0.25,14,,,,,6.5,16.8
2/14/2001,2,2001,4.401,4.4,,,,,,,6.5,16.2
2/15/2001,2,2001,4.41,4.4,,,,,,,6.6,16.7
2/16/2001,2,2001,4.574,,,,,,,,6.7,17
2/17/2001,2,2001,5.56,,,,,,,,6.7,17.7
2/18/2001,2,2001,7.119,,,,,,,,6.6,17.3
2/19/2001,2,2001,7.21,4.8,,,,,,,7.8,15.8
2/20/2001,2,2001,7.478,5.7,0.26,10,,,,,6.5,17
2/21/2001,2,2001,8.733,5.6,,,,,,,6.6,16.7
2/22/2001,2,2001,7.708,,,,,,,,6.5,16.8
2/23/2001,2,2001,9.145,,,,,,,,6.6,16.4
2/24/2001,2,2001,9.268,,,,,,,,6.8,16
2/25/2001,2,2001,10.296,8,,,,,,,6.7,16.1
2/26/2001,2,2001,8.8,7.1,0.3,6.7,,,,,6.6,16.8
2/27/2001,2,2001,7.86,6.5,,,,,,,6.6,17.1
2/28/2001,2,2001,5.667,,,,,,,,6.6,16.9
3/1/2001,3,2001,4.637,,,,,,,,6.67,17.4
3/2/2001,3,2001,5.462,,,,,,,,6.72,17.2
3/3/2001,3,2001,4.936,,,,,,,,6.69,16.6
3/4/2001,3,2001,8.758,,,,,,,,6.57,17
3/5/2001,3,2001,8.417,9,0.45,14,1,,,,6.51,16.3
3/6/2001,3,2001,7.502,11,,,,,,,6.4/6.6,16.7
3/7/2001,3,2001,6.961,14,,,,,,,6.52,17.7
3/8/2001,3,2001,6.112,,,,,,,,6.53,17.4
3/9/2001,3,2001,5.848,,,,,,,,6.54,17.5
3/10/2001,3,2001,5.198,,,,,,,,6.62,18.6
3/11/2001,3,2001,4.535,6.7,,,,,,,6.57,18.5
3/12/2001,3,2001,3.834,6.8,0.32,11,,,,,6.61,18
3/13/2001,3,2001,4.57,5.6,,,,,,,6.66,17.5
3/14/2001,3,2001,4.399,,,,,,,,6.63,19.2
3/15/2001,3,2001,3.773,,,,,,,,6.76,17.5
3/16/2001,3,2001,3.537,,,,,,,,6.64,19.1
3/17/2001,3,2001,3.33,,,,,,,,6.65,20
3/18/2001,3,2001,3.742,5.8,,,,,,,6.6,20
3/19/2001,3,2001,3.532,7.4,1.4,15,,,,,6.57,19.4
3/20/2001,3,2001,3.56,6,,,,,,,6.56,19.9
3/21/2001,3,2001,3.566,,,,,,,,6.46,19.8
3/22/2001,3,2001,3.677,,,,,,,,6.58,19.9
3/23/2001,3,2001,3.548,,,,,,,,6.54,19.8
3/24/2001,3,2001,3.443,,,,,,,,6.77,20.2
3/25/2001,3,2001,3.705,3.4,,,,,,,6.58,20.4
3/26/2001,3,2001,2.128,3.6,0.36,17,,,,,6.55,19.3
3/27/2001,3,2001,3.453,3.7,,,,,,,6.77,19.5
3/28/2001,3,2001,3.306,,,,,,,,6.87,19.8
3/29/2001,3,2001,3.309,,,,,,,,6.69,20.1
3/30/2001,3,2001,2.732,,,,,,,,6.73,20.5
3/31/2001,3,2001,3.685,,,,,,,,6.81,20.5
4/1/2001,4,2001,3.292,,,,,,,,6.79,18.6
4/2/2001,4,2001,3.009,8,0.65,15,0.4,,,,6.74,19
4/3/2001,4,2001,3.11,6.1,,,,,,,6.63,19.2
4/4/2001,4,2001,3.016,5.5,,,,,,,6.61,18.9
4/5/2001,4,2001,2.035,,,,,,,,6.59,19.7
4/6/2001,4,2001,3.176,,,,,,,,6.76,19.3
4/7/2001,4,2001,3.703,,,,,,,,6.72,17
4/8/2001,4,2001,3.01,7,,,,,,,6.83,18.7
4/9/2001,4,2001,3.525,7.1,,,,,,,6.73,19.2
4/10/2001,4,2001,2.793,6.1,0.3,19,,,,,6.76,19.8
4/11/2001,4,2001,3.227,,,,,,,,6.7,19.8
4/12/2001,4,2001,3.109,,,,,,,,6.78,19.3
4/13/2001,4,2001,3.187,,,,,,,,6.7,19.5
4/14/2001,4,2001,2.847,,,,,,,,6.71,19.9
4/15/2001,4,2001,3.118,8.8,,,,,,,6.88,19.7
4/16/2001,4,2001,2.927,10.7,0.42,20,,,,,6.59,18.7
4/17/2001,4,2001,1.437,9.6,,,,,,,6.65,20.3
4/18/2001,4,2001,2.658,,,,,,,,6.62,20.2
4/19/2001,4,2001,1.482,,,,,,,,6.58,20
4/20/2001,4,2001,3.775,,,,,,,,6.57,19.5
4/21/2001,4,2001,3.124,,,,,,,,6.52,19.5
4/22/2001,4,2001,4.107,12,,,,,,,6.67,20
4/23/2001,4,2001,4.648,12,0.35,19,,,,,6.5,19.7
4/24/2001,4,2001,1.802,11,,,,,,,6.67,21.5
4/25/2001,4,2001,3.898,,,,,,,,6.62,21
4/26/2001,4,2001,4.154,,,,,,,,6.67,20.3
4/27/2001,4,2001,3.677,,,,,,,,6.75,20.1
4/28/2001,4,2001,3.887,,,,,,,,6.55,20.4
4/29/2001,4,2001,2.664,6.5,,,,,,,6.57,20.3
4/30/2001,4,2001,3.607,5.2,0.36,17,,,,,6.61,20.1
5/1/2001,5,2001,2.188,3.9,,,,,,,7.03,20.6
5/2/2001,5,2001,2.68,,,,,,,,6.99,20.6
5/3/2001,5,2001,2.568,,,,,,,,6.82,20.9
5/4/2001,5,2001,2.833,,,,,,,,6.9,21.3
5/5/2001,5,2001,2.666,,,,,,,,6.87,21.2
5/6/2001,5,2001,2.779,12,,,,,,,6.83,21
5/7/2001,5,2001,3.181,,,,,,,,6.82,22.4
5/8/2001,5,2001,0.136,,,,,,,,6.82,22.6
5/9/2001,5,2001,1.951,3.1,,,,,,,7,23.8
5/10/2001,5,2001,2.563,4,0.27,20,0.4,,,,6.82,21.9
5/11/2001,5,2001,2.669,,,,,,,,6.81,22.4
5/12/2001,5,2001,2.578,,,,,,,,6.86,20.5
5/13/2001,5,2001,2.995,2,,,,,,,6.91,21.7
5/14/2001,5,2001,2.818,3.4,0.29,21,,,,,6.72,22.2
5/15/2001,5,2001,2.797,2.8,,,,,,,6.82,21.5
5/16/2001,5,2001,2.596,,,,,,,,6.95,21.8
5/17/2001,5,2001,2.562,,,,,,,,6.84,22.2
5/18/2001,5,2001,2.69,,,,,,,,6.93,22.6
5/19/2001,5,2001,2.616,,,,,,,,6.93,22.4
5/20/2001,5,2001,3.215,1.8,,,,,,,6.83,22.7
5/21/2001,5,2001,2.758,3.6,0.41,23,,,,,6.83,23.4
5/22/2001,5,2001,2.642,2.3,,,,,,,6.76,23.2
5/23/2001,5,2001,2.53,,,,,,,,6.82,21.9
5/24/2001,5,2001,2.699,,,,,,,,6.82,22.9
5/25/2001,5,2001,2.915,,,,,,,,6.83,22.3
5/26/2001,5,2001,2.896,,,,,,,,6.79,21.7
5/27/2001,5,2001,2.713,,,,,,,,6.84,21.4
5/28/2001,5,2001,3.195,,,,,,,,6.8,22.1
5/29/2001,5,2001,2.645,3,0.46,20,,,,,6.79,22.3
5/30/2001,5,2001,2.747,2.7,,,,,,,6.83,22.9
5/31/2001,5,2001,2.161,2.7,,,,,,,6.73,23.4
6/1/2001,6,2001,2.139,,,,,,,,6.7,23.5
6/2/2001,6,2001,1.375,,,,,,,,6.7,22.6
6/3/2001,6,2001,0.362,,,,,,,,6.6,22.6
6/4/2001,6,2001,2.921,,0.33,24,0.4,,,12,6.6,22.9
6/5/2001,6,2001,2.951,,,,,,,,6.6,22.7
6/6/2001,6,2001,2.309,4,,,,,,,6.8,23.1
6/7/2001,6,2001,3.103,3,,,,,,,6.7,23.2
6/8/2001,6,2001,2.665,3,,,,,,,7,23.4
6/9/2001,6,2001,2.699,,,,,,,,6.6,22.8
6/10/2001,6,2001,2.551,,,,,,,,6.6,22.9
6/11/2001,6,2001,2.931,,0.39,26,,,,,6.6,23
6/12/2001,6,2001,3.092,,,,,,,,6.6,22.7
6/13/2001,6,2001,2.654,4,,,,,,,6.6,23
6/14/2001,6,2001,2.436,2,,,,,,,6.5,22.9
6/15/2001,6,2001,2.517,2,,,,,,,6.5,23.4
6/16/2001,6,2001,2.526,,,,,,,,6.6,24
6/17/2001,6,2001,2.639,,,,,,,,6.5,23.7
6/18/2001,6,2001,1.516,,0.35,25,,,,, - - -, - - -
6/19/2001,6,2001,2.838,,,,,,,,6.8,22.8
6/20/2001,6,2001,2.544,2,,,,,,,6.6,23.8
6/21/2001,6,2001,2.373,2,,,,,,,6.5,25.2
6/22/2001,6,2001,2.973,3,,,,,,,6.6,25.1
6/23/2001,6,2001,2.563,,,,,,,,6.6,24.2
6/24/2001,6,2001,2.639,,,,,,,,6.5,23.5
6/25/2001,6,2001,2.81,,0.29,26,,,,,6.4,23.9
6/26/2001,6,2001,2.234,,,,,,,,6.5,23.4
6/27/2001,6,2001,2.465,2,,,,,,,6.3,23.2
6/28/2001,6,2001,2.821,3,,,,,,,6.7,23.8
6/29/2001,6,2001,2.514,3,,,,,,,6.7,23.2
6/30/2001,6,2001,2.611,,,,,,,,6.7,23.9
7/1/2001,7,2001,2.652,,,,,,,,6.9,23.9
7/2/2001,7,2001,2.463,,0.26,22,0.4,,,,6.7,24.6
7/3/2001,7,2001,2.038,,,,,,,,6.8,23.1
7/4/2001,7,2001,2.533,1.8,,,,,,,6.7,25.2
7/5/2001,7,2001,2.711,2.1,,,,,,,6.6,24.6
7/6/2001,7,2001,2.592,1.7,,,,,,,6.7,24.9
7/7/2001,7,2001,2.546,,,,,,,,6.7,24.2
7/8/2001,7,2001,2.794,,,,,,,,6.7,24
7/9/2001,7,2001,2.404,,0.39,25,,,,,6.5,24.5
7/10/2001,7,2001,2.607,,,,,,,,6.6,24
7/11/2001,7,2001,2.386,2.6,,,,,,,6.6,23.8
7/12/2001,7,2001,2.631,2.1,,,,,,,6.5,23.8
7/13/2001,7,2001,0.19,2.5,,,,,,,6.5,23.5
7/14/2001,7,2001,2.49,,,,,,,,6.7,23.8
7/15/2001,7,2001,2.479,,,,,,,,6.6,21.3
7/16/2001,7,2001,2.759,,0.26,24,,,,,6.5,23.8
7/17/2001,7,2001,2.511,,,,,,,,6.6,24.3
7/18/2001,7,2001,2.452,1.5,,,,,,,6.7,24.4
7/19/2001,7,2001,2.503,1.5,,,,,,,6.6,24.1
7/20/2001,7,2001,2.489,1.7,,,,,,,6.5,24.1
7/21/2001,7,2001,2.658,,,,,,,,6.5,22.8
7/22/2001,7,2001,2.641,,,,,,,,6.5,23.8
7/23/2001,7,2001,2.615,,0.33,30,,,,,6.5,23.9
