,Date,flow mgd,NH3 mg/L N,NO3 mg/L N,NO2 mg/L N,TP mg/L P,TKN mg/L N
4072,2004-11-30,31.6,21.6,,,,
4073,2004-12-01,31.4,22.1,,,,
4074,2004-12-02,40.1,23.0,1.9,0.1,,25.1
4075,2004-12-03,39.4,23.2,,,,
4076,2004-12-04,32.8,23.2,,,,
4077,2004-12-05,32.5,23.0,,,,
4078,2004-12-06,32.4,23.8,,,,
4079,2004-12-07,31.8,22.7,2.1,0.1,,27.6
4080,2004-12-08,,,,,,
4081,2004-12-09,4.0,23.5,,,,
4082,2004-12-10,32.7,25.2,,,,
4083,2004-12-11,34.0,22.7,,,,
4084,2004-12-12,33.1,22.4,,,,
4085,2004-12-13,33.4,22.7,,,,
4086,2004-12-14,32.1,21.0,2.2,0.1,,25.5
4087,2004-12-15,34.0,21.8,,,3.4,
4088,2004-12-16,32.1,22.1,,,,
4089,2004-12-17,33.0,22.7,,,,
4090,2004-12-18,32.6,23.5,,,,
4091,2004-12-19,31.9,21.6,,,,
4092,2004-12-20,23.1,23.2,1.3,0.1,,26.6
4093,2004-12-21,18.9,24.4,,,,
4094,2004-12-22,22.8,23.2,,,,
4095,2004-12-23,16.1,23.8,,,,
4096,2004-12-24,,,,,,
4097,2004-12-25,,,,,,
4098,2004-12-26,32.3,23.0,,,,
4099,2004-12-27,33.6,24.9,,,,
4100,2004-12-28,33.0,22.4,0.8,0.2,,28.8
4101,2004-12-29,33.0,22.1,,,,
4102,2004-12-30,16.9,23.7,,,,
4103,2004-12-31,,,,,,
4104,2005-01-01,,,,,,
4105,2005-01-02,34.4,23.4,,,,
4106,2005-01-03,32.9,21.6,,,,
4107,2005-01-04,28.4,21.6,1.3,0.3,,25.9
4108,2005-01-05,41.8,23.0,,,,
4109,2005-01-06,43.5,22.7,,,,
4110,2005-01-07,42.6,24.4,,,,
4111,2005-01-08,41.9,24.4,,,,
4112,2005-01-09,41.4,21.4,,,,
4113,2005-01-10,41.5,20.2,,,,
4114,2005-01-11,41.2,22.0,1.3,0.3,,24.2
4115,2005-01-12,35.1,19.3,,,,
4116,2005-01-13,32.9,19.0,,,,
4117,2005-01-14,33.2,20.7,,,,
4118,2005-01-15,32.8,20.7,,,,
4119,2005-01-16,33.0,22.4,,,,
4120,2005-01-17,32.6,22.1,,,,
4121,2005-01-18,34.2,24.9,0.6,0.5,,27.6
4122,2005-01-19,33.9,22.7,,,,
4123,2005-01-20,33.8,23.0,,,,
4124,2005-01-21,33.4,24.4,,,,
4125,2005-01-22,33.4,24.1,,,,
4126,2005-01-23,33.2,24.2,,,,
4127,2005-01-24,32.7,26.0,,,,
4128,2005-01-25,34.0,24.6,0.3,0.2,,29.5
4129,2005-01-26,33.3,26.3,,,,
4130,2005-01-27,32.7,25.5,,,,
4131,2005-01-28,32.5,24.1,,,,
4132,2005-01-29,32.1,25.5,,,,
4133,2005-01-30,32.3,24.8,,,,
4134,2005-01-31,32.8,24.9,,,,
4135,2005-02-01,32.5,25.8,0.2,0.1,,29.4
4136,2005-02-02,32.6,24.9,,,,
4137,2005-02-03,32.0,25.2,,,,
4138,2005-02-04,31.9,22.1,,,,
4139,2005-02-05,31.5,25.2,,,,
4140,2005-02-06,27.0,23.5,,,,
4141,2005-02-07,33.0,25.8,,,,
4142,2005-02-08,31.1,24.6,0.1,0.1,,30.0
4143,2005-02-09,32.9,24.4,,,,
4144,2005-02-10,33.5,24.9,,,,
4145,2005-02-11,31.7,25.2,,,,
4146,2005-02-12,31.4,25.2,,,,
4147,2005-02-13,25.0,25.2,,,,
4148,2005-02-14,23.3,28.3,,,,
4149,2005-02-15,21.5,24.1,,,,
4150,2005-02-16,21.4,24.4,0.2,0.3,,28.6
4151,2005-02-17,22.7,24.6,,,,
4152,2005-02-18,23.4,23.5,,,,
4153,2005-02-19,22.4,23.2,,,,
4154,2005-02-20,30.4,22.7,,,,
4155,2005-02-21,7.4,22.7,,,,
4156,2005-02-22,21.2,,,,,
4157,2005-02-23,31.9,21.6,0.5,1.0,,25.5
4158,2005-02-24,31.4,19.6,,,,
4159,2005-02-25,28.9,23.5,,,,
4160,2005-02-26,35.2,22.4,,,,
4161,2005-02-27,33.7,23.2,,,,
4162,2005-02-28,33.5,23.5,,,,
4163,2005-03-01,29.1,22.9,0.3,0.8,,24.6
4164,2005-03-02,23.7,22.4,,,,
4165,2005-03-03,28.7,21.0,,,,
4166,2005-03-04,36.7,23.5,,,,
4167,2005-03-05,40.6,23.2,,,,
4168,2005-03-06,39.0,24.9,,,,
4169,2005-03-07,31.6,23.0,,,,
4170,2005-03-08,16.0,22.7,0.3,0.6,,27.3
4171,2005-03-09,32.7,25.8,,,3.6,
4172,2005-03-10,32.8,25.8,,,,
4173,2005-03-11,37.6,26.9,,,,
4174,2005-03-12,37.3,27.4,,,,
4175,2005-03-13,20.8,26.0,,,,
4176,2005-03-14,,,,,,
4177,2005-03-15,13.8,28.0,,,,
4178,2005-03-16,37.7,26.6,0.4,0.6,,30.0
4179,2005-03-17,31.8,24.9,,,,
4180,2005-03-18,31.3,,,,,
4181,2005-03-19,32.2,,,,,
4182,2005-03-20,32.3,24.9,,,,
4183,2005-03-21,42.5,,,,,
4184,2005-03-22,44.7,24.4,0.3,0.2,,28.0
4185,2005-03-23,44.8,,,,,
4186,2005-03-24,40.3,,,,,
4187,2005-03-25,27.7,23.5,,,,
4188,2005-03-26,22.8,,,,,
4189,2005-03-27,23.3,23.5,,,,
4190,2005-03-28,32.2,,,,,
4191,2005-03-29,42.8,21.8,6.9,1.0,,28.3
4192,2005-03-30,41.1,,,,,
4193,2005-03-31,42.8,24.1,,,,
4194,2005-04-01,35.6,,,,,
4195,2005-04-02,38.7,,,,,
4196,2005-04-03,40.7,22.7,,,,
4197,2005-04-04,40.6,,,,,
4198,2005-04-05,32.7,23.2,1.9,0.1,,26.9
4199,2005-04-06,32.4,,,,,
4200,2005-04-07,32.4,24.9,,,,
4201,2005-04-08,32.5,,,,,
4202,2005-04-09,32.6,,,,,
4203,2005-04-10,32.4,21.6,,,,
4204,2005-04-11,32.2,,,,,
4205,2005-04-12,25.9,22.1,1.8,0.3,,26.6
4206,2005-04-13,26.5,,,,,
4207,2005-04-14,31.0,20.4,,,,
4208,2005-04-15,32.6,,,,,
4209,2005-04-16,32.2,,,,,
4210,2005-04-17,31.6,21.3,,,,
4211,2005-04-18,30.7,,,,,
4212,2005-04-19,30.3,21.2,1.5,0.5,,20.3
4213,2005-04-20,29.9,,,,,
4214,2005-04-21,28.4,19.3,,,,
4215,2005-04-22,30.8,,,,,
4216,2005-04-23,28.3,,,,,
4217,2005-04-24,30.1,24.6,,,,
4218,2005-04-25,29.9,,,,,
4219,2005-04-26,30.4,22.7,1.8,0.8,,23.1
4220,2005-04-27,30.9,,,,,
4221,2005-04-28,30.8,22.4,,,,
4222,2005-04-29,30.8,,,,,
4223,2005-04-30,21.8,,,,,
4224,2005-05-01,,,,,,
4225,2005-05-02,31.3,,,,,
4226,2005-05-03,22.3,22.1,1.9,1.0,,22.1
4227,2005-05-04,30.8,,,,,
4228,2005-05-05,23.6,20.4,,,,
4229,2005-05-06,1.3,,,,,
4230,2005-05-07,,,,,,
4231,2005-05-08,,,,,,
4232,2005-05-09,25.0,,,,,
4233,2005-05-10,33.1,22.1,2.2,0.8,,22.1
4234,2005-05-11,33.2,,,,,
4235,2005-05-12,32.6,18.8,,,,
4236,2005-05-13,31.6,,,,,
4237,2005-05-14,32.9,,,,,
4238,2005-05-15,31.9,21.0,,,,
4239,2005-05-16,32.1,,,,,
4240,2005-05-17,26.7,16.0,3.4,1.4,,18.5
4241,2005-05-18,23.5,,,,,
4242,2005-05-19,31.1,15.0,,,,
4243,2005-05-20,31.9,,,,,
4244,2005-05-21,31.1,,,,,
4245,2005-05-22,30.4,12.6,,,,
4246,2005-05-23,12.4,,,,,
4247,2005-05-24,,,,,,
4248,2005-05-25,17.0,9.7,6.0,0.7,,11.3
4249,2005-05-26,22.2,8.0,,,,
4250,2005-05-27,23.5,,,,,
4251,2005-05-28,23.4,,,,,
4252,2005-05-29,22.8,6.7,,,,
4253,2005-05-30,22.9,,,,,
4254,2005-05-31,22.8,6.3,6.0,0.5,,8.2
4255,2005-06-01,23.2,,,,,
4256,2005-06-02,20.4,4.6,,,,
4257,2005-06-03,5.2,,,,,
4258,2005-06-04,31.0,,,,,
4259,2005-06-05,32.9,7.4,,,,
4260,2005-06-06,32.6,,,,,
4261,2005-06-07,31.9,6.2,3.4,0.9,,8.2
4262,2005-06-08,30.9,,,,0.6,
4263,2005-06-09,31.6,6.5,,,,
4264,2005-06-10,32.2,,,,,
4265,2005-06-11,26.1,,,,,
4266,2005-06-12,23.0,2.0,,,,
4267,2005-06-13,32.0,,,,,
4268,2005-06-14,31.9,4.9,4.0,0.4,,6.7
4269,2005-06-15,31.8,,,,,
4270,2005-06-16,31.6,6.2,,,,
4271,2005-06-17,27.7,,,,,
4272,2005-06-18,22.6,,,,,
4273,2005-06-19,22.2,5.1,,,,
4274,2005-06-20,30.8,,,,,
4275,2005-06-21,27.5,7.5,1.9,0.5,,12.0
4276,2005-06-22,31.3,,,,,
4277,2005-06-23,31.6,7.6,,,,
4278,2005-06-24,31.9,,,,,
4279,2005-06-25,31.7,,,,,
4280,2005-06-26,31.4,8.1,,,,
4281,2005-06-27,30.5,,,,,
4282,2005-06-28,30.7,11.0,0.7,0.1,,13.0
4283,2005-06-29,30.7,,,,,
4284,2005-06-30,22.9,7.1,,,,
4285,2005-07-01,23.6,,,,,
4286,2005-07-02,23.4,,,,,
4287,2005-07-03,22.8,,,,,
4288,2005-07-04,23.2,,,,,
4289,2005-07-05,23.0,8.0,1.1,0.3,,12.2
4290,2005-07-06,23.2,,,,,
4291,2005-07-07,22.5,10.5,,,,
4292,2005-07-08,22.0,,,,,
4293,2005-07-09,23.1,,,,,
4294,2005-07-10,22.3,10.1,,,,
4295,2005-07-11,22.2,,,,,
4296,2005-07-12,22.0,8.6,2.5,0.4,,11.2
4297,2005-07-13,22.0,,,,,
4298,2005-07-14,21.5,9.1,,,,
4299,2005-07-15,22.6,,,,,
4300,2005-07-16,22.5,,,,,
4301,2005-07-17,22.7,12.0,,,,
4302,2005-07-18,22.5,,,,,
4303,2005-07-19,23.7,15.8,0.5,0.1,,21.1
4304,2005-07-20,23.3,,,,,
4305,2005-07-21,17.7,18.1,,,,
4306,2005-07-22,23.0,,,,,
4307,2005-07-23,23.7,,,,,
4308,2005-07-24,23.3,19.5,,,,
4309,2005-07-25,20.2,,,,,
4310,2005-07-26,29.7,14.6,0.3,0.1,,18.7
4311,2005-07-27,31.4,,,,,
4312,2005-07-28,22.7,13.6,,,,
4313,2005-07-29,22.4,,,,,
4314,2005-07-30,22.7,,,,,
4315,2005-07-31,22.9,12.3,,,,
4316,2005-08-01,31.3,,,,,
4317,2005-08-02,31.0,15.1,1.1,0.1,,19.2
4318,2005-08-03,30.6,,,,,
4319,2005-08-04,31.6,16.5,,,,
4320,2005-08-05,29.2,,,,,
4321,2005-08-06,32.5,,,,,
4322,2005-08-07,32.5,15.1,,,,
4323,2005-08-08,32.2,,,,,
4324,2005-08-09,31.2,16.2,1.0,0.2,,19.2
4325,2005-08-10,30.8,,,,,
4326,2005-08-11,30.9,15.4,,,,
4327,2005-08-12,30.1,,,,,
4328,2005-08-13,22.4,,,,,
4329,2005-08-14,22.3,14.3,,,,
4330,2005-08-15,22.2,,,,,
4331,2005-08-16,23.2,17.1,1.4,0.1,,19.5
4332,2005-08-17,30.7,,,,,
4333,2005-08-18,25.7,18.3,,,,
4334,2005-08-19,21.7,,,,,
4335,2005-08-20,22.3,,,,,
4336,2005-08-21,23.3,15.8,,,,
4337,2005-08-22,22.9,,,,,
4338,2005-08-23,31.1,18.9,1.2,0.2,,21.6
4339,2005-08-24,22.8,,,,,
4340,2005-08-25,23.2,18.1,,,,
4341,2005-08-26,30.5,,,,,
4342,2005-08-27,32.7,,,,,
4343,2005-08-28,31.9,18.8,,,,
4344,2005-08-29,31.9,,,,,
4345,2005-08-30,31.5,19.9,1.2,0.1,,22.6
4346,2005-08-31,31.8,,,,,
4347,2005-09-01,26.5,17.6,,,,
4348,2005-09-02,24.0,17.6,,,,
4349,2005-09-03,23.6,17.1,,,,
4350,2005-09-04,23.3,16.9,,,,
4351,2005-09-05,23.2,18.2,,,,
4352,2005-09-06,32.0,20.3,0.9,0.1,,23.7
4353,2005-09-07,32.9,20.4,,,0.6,
4354,2005-09-08,33.3,20.7,,,,
4355,2005-09-09,32.8,20.4,,,,
4356,2005-09-10,33.2,20.2,,,,
4357,2005-09-11,29.5,19.6,,,,
4358,2005-09-12,21.8,20.4,,,,
4359,2005-09-13,24.6,21.8,1.4,0.2,,24.1
4360,2005-09-14,31.7,19.6,,,,
4361,2005-09-15,33.1,20.0,,,,
4362,2005-09-16,32.9,19.6,,,,
4363,2005-09-17,24.2,19.3,,,,
4364,2005-09-18,23.5,19.2,,,,
4365,2005-09-19,23.4,17.9,,,,
4366,2005-09-20,15.5,20.7,0.9,0.1,,24.8
4367,2005-09-21,23.9,20.0,,,,
4368,2005-09-22,32.3,20.3,,,,
4369,2005-09-23,22.7,21.3,,,,
4370,2005-09-24,29.2,22.1,,,,
4371,2005-09-25,32.6,21.7,,,,
4372,2005-09-26,32.2,21.1,,,,
4373,2005-09-27,26.1,22.0,0.9,0.2,,24.2
4374,2005-09-28,22.8,20.9,,,,
4375,2005-09-29,22.2,20.7,,,,
4376,2005-09-30,24.9,22.7,,,,
4377,2005-10-01,31.6,,,,,
4378,2005-10-02,31.0,26.0,,,,
4379,2005-10-03,31.0,24.9,,,,
4380,2005-10-04,31.1,24.4,1.2,0.3,,27.7
4381,2005-10-05,30.4,22.1,,,,
4382,2005-10-06,31.2,21.6,,,,
4383,2005-10-07,31.5,21.8,,,,
4384,2005-10-08,33.1,21.3,,,,
4385,2005-10-09,25.0,21.0,,,,
4386,2005-10-10,24.5,21.8,,,,
4387,2005-10-11,24.8,21.6,2.0,0.3,,26.0
4388,2005-10-12,24.6,21.6,,,,
4389,2005-10-13,24.4,21.3,,,,
4390,2005-10-14,24.6,24.1,,,,
4391,2005-10-15,24.5,23.5,,,,
4392,2005-10-16,23.8,21.3,,,,
4393,2005-10-17,23.5,21.8,,,,
4394,2005-10-18,23.6,22.4,1.5,0.2,,24.1
4395,2005-10-19,23.4,21.3,,,,
4396,2005-10-20,23.5,,,,,
4397,2005-10-21,24.1,23.5,,,,
4398,2005-10-22,24.2,22.4,,,,
4399,2005-10-23,24.1,24.1,,,,
4400,2005-10-24,27.8,24.9,,,,
4401,2005-10-25,24.6,24.4,0.8,0.2,,28.0
4402,2005-10-26,23.5,23.2,,,,
4403,2005-10-27,20.9,23.8,,,,
4404,2005-10-28,23.0,22.1,,,,
4405,2005-10-29,21.6,23.2,,,,
4406,2005-10-30,21.6,22.7,,,,
4407,2005-10-31,23.1,22.1,,,,
4408,2005-11-01,26.3,23.2,0.7,0.9,,26.2
4409,2005-11-02,31.3,24.1,,,,
4410,2005-11-03,31.5,24.1,,,,
4411,2005-11-04,31.3,24.1,,,,
4412,2005-11-05,31.0,24.1,,,,
4413,2005-11-06,30.9,23.5,,,,
4414,2005-11-07,27.7,25.2,,,,
4415,2005-11-08,30.1,23.8,0.6,0.8,,25.6
4416,2005-11-09,30.2,23.2,,,,
4417,2005-11-10,30.2,24.1,,,,
4418,2005-11-11,30.2,24.6,,,,
4419,2005-11-12,29.6,24.6,,,,
4420,2005-11-13,29.2,23.5,,,,
4421,2005-11-14,21.4,22.4,,,,
4422,2005-11-15,20.9,24.4,0.6,0.3,,29.4
4423,2005-11-16,21.2,24.6,,,,
4424,2005-11-17,20.8,24.4,,,,
4425,2005-11-18,21.5,24.6,,,,
4426,2005-11-19,21.7,24.6,,,,
4427,2005-11-20,21.6,24.6,,,,
4428,2005-11-21,19.6,25.2,0.3,0.1,,29.0
4429,2005-11-22,20.8,25.2,,,,
4430,2005-11-23,31.1,26.3,,,,
4431,2005-11-24,29.6,27.4,,,,
4432,2005-11-25,30.8,27.4,,,,
4433,2005-11-26,30.6,28.6,,,,
4434,2005-11-27,30.1,28.0,,,,
4435,2005-11-28,13.3,28.6,,,,
4436,2005-11-29,,,,,,
4437,2005-11-30,,,,,,
4438,2005-12-01,29.2,29.1,0.3,0.5,,32.9
4439,2005-12-02,31.9,25.8,,,,
4440,2005-12-03,32.2,27.4,,,,
4441,2005-12-04,32.3,28.8,,,,
4442,2005-12-05,31.9,28.6,,,,
4443,2005-12-06,31.7,28.8,0.3,0.3,,32.9
4444,2005-12-07,30.9,28.0,,,0.9,
4445,2005-12-08,31.2,28.3,,,,
4446,2005-12-09,31.2,26.9,,,,
4447,2005-12-10,30.9,26.9,,,,
4448,2005-12-11,31.1,26.9,,,,
4449,2005-12-12,31.7,27.2,,,,
4450,2005-12-13,30.9,28.3,0.1,0.1,,31.2
4451,2005-12-14,30.8,28.0,,,,
4452,2005-12-15,19.6,26.0,,,,
4453,2005-12-16,23.0,27.4,,,,
4454,2005-12-17,22.9,27.4,,,,
4455,2005-12-18,22.8,25.8,,,,
4456,2005-12-19,22.4,26.0,,,,
4457,2005-12-20,27.7,26.3,0.5,0.4,,27.0
4458,2005-12-21,30.7,26.9,,,,
4459,2005-12-22,31.1,26.0,,,,
4460,2005-12-23,30.9,26.0,,,,
4461,2005-12-24,31.4,26.9,,,,
4462,2005-12-25,24.7,27.4,,,,
4463,2005-12-26,30.9,26.6,,,,
4464,2005-12-27,36.4,27.2,0.1,0.1,,30.4
4465,2005-12-28,37.4,26.3,,,,
4466,2005-12-29,34.0,23.2,,,,
4467,2005-12-30,31.2,24.4,,,,
4468,2005-12-31,17.3,23.6,,,,
4469,2006-01-01,31.3,25.3,,,,
4470,2006-01-02,25.2,24.4,,,,
4471,2006-01-03,39.4,23.0,0.2,0.1,,23.7
4472,2006-01-04,43.7,22.8,,,,
4473,2006-01-05,43.6,19.0,,,,
4474,2006-01-06,43.2,21.3,,,,
4475,2006-01-07,43.5,22.4,,,,
4476,2006-01-08,42.9,24.4,,,,
4477,2006-01-09,42.8,23.5,,,,
4478,2006-01-10,39.2,24.4,0.5,0.1,,28.4
4479,2006-01-11,31.4,24.4,,,,
4480,2006-01-12,31.2,23.8,,,,
4481,2006-01-13,31.1,25.8,,,,
4482,2006-01-14,30.7,24.6,,,,
4483,2006-01-15,29.8,24.1,,,,
4484,2006-01-16,31.9,24.9,,,,
4485,2006-01-17,12.1,24.6,0.2,0.5,,28.1
4486,2006-01-18,,,,,,
4487,2006-01-19,,,,,,
4488,2006-01-20,32.3,21.3,,,,
4489,2006-01-21,33.3,23.5,,,,
4490,2006-01-22,31.7,23.0,,,,
4491,2006-01-23,33.9,23.2,,,,
4492,2006-01-24,32.5,23.0,0.1,0.1,,27.0
4493,2006-01-25,36.9,26.0,,,,
4494,2006-01-26,41.2,24.6,,,,
4495,2006-01-27,41.2,22.4,,,,
4496,2006-01-28,41.0,23.5,,,,
4497,2006-01-29,40.8,22.7,,,,
4498,2006-01-30,40.5,23.5,,,,
4499,2006-01-31,40.6,22.4,0.3,0.1,,26.5
4500,2006-02-01,40.8,23.5,,,,
4501,2006-02-02,41.9,23.8,,,,
4502,2006-02-03,41.8,25.2,,,,
4503,2006-02-04,41.8,25.2,,,,
4504,2006-02-05,21.2,23.0,,,,
4505,2006-02-06,,,,,,
4506,2006-02-07,,,,,,
4507,2006-02-08,,,,,,
4508,2006-02-09,19.8,23.5,0.4,0.1,,26.7
4509,2006-02-10,42.7,22.4,,,,
4510,2006-02-11,43.5,23.0,,,,
4511,2006-02-12,43.7,23.5,,,,
4512,2006-02-13,42.9,23.5,,,,
4513,2006-02-14,42.7,22.4,0.4,0.1,,23.4
4514,2006-02-15,42.8,23.0,,,,
4515,2006-02-16,33.0,23.2,,,,
4516,2006-02-17,33.1,24.1,,,,
4517,2006-02-18,33.2,23.5,,,,
4518,2006-02-19,32.5,24.1,,,,
4519,2006-02-20,32.5,23.8,0.2,,,26.2
4520,2006-02-21,16.8,23.2,,,,
4521,2006-02-22,,,,,,
4522,2006-02-23,,,,,,
4523,2006-02-24,32.6,24.1,,,,
4524,2006-02-25,33.3,23.5,,,,
4525,2006-02-26,31.8,24.4,,,,
4526,2006-02-27,27.1,24.9,,,,
4527,2006-02-28,32.4,23.5,0.2,0.1,,24.2
4528,2006-03-01,32.2,22.4,,,,
4529,2006-03-02,32.7,24.9,,,,
4530,2006-03-03,32.9,23.5,,,,
4531,2006-03-04,41.9,22.4,,,,
4532,2006-03-05,33.3,23.2,,,,
4533,2006-03-06,41.7,22.1,,,,
4534,2006-03-07,41.8,22.4,0.8,0.1,1.4,25.5
4535,2006-03-08,20.2,19.9,,,,
4536,2006-03-09,,,,,,
4537,2006-03-10,11.8,21.8,,,,
4538,2006-03-11,39.3,,,,,
4539,2006-03-12,38.6,23.5,,,,
4540,2006-03-13,31.8,23.0,,,,
4541,2006-03-14,41.1,22.7,0.3,0.1,,25.8
4542,2006-03-15,41.3,,,,,
4543,2006-03-16,40.9,23.4,,,,
4544,2006-03-17,40.9,,,,,
4545,2006-03-18,33.2,,,,,
4546,2006-03-19,31.4,23.4,,,,
4547,2006-03-20,22.0,,,,,
4548,2006-03-21,9.2,23.2,0.3,0.1,,26.3
4549,2006-03-22,,,,,,
4550,2006-03-23,,,,,,
4551,2006-03-24,27.7,,,,,
4552,2006-03-25,35.4,,,,,
4553,2006-03-26,39.9,23.2,,,,
4554,2006-03-27,40.2,,,,,
4555,2006-03-28,37.4,23.8,0.2,0.1,,25.8
4556,2006-03-29,36.1,,,,,
4557,2006-03-30,37.9,23.0,,,,
4558,2006-03-31,37.1,,,,,
4559,2006-04-01,39.2,,,,,
4560,2006-04-02,31.4,24.6,,,,
4561,2006-04-03,31.2,,,,,
4562,2006-04-04,38.4,23.0,1.0,0.1,,23.6
4563,2006-04-05,37.0,,,,,
4564,2006-04-06,39.4,23.4,,,,
4565,2006-04-07,39.0,,,,,
4566,2006-04-08,37.3,,,,,
4567,2006-04-09,32.4,23.5,,,,
4568,2006-04-10,34.9,,,,,
4569,2006-04-11,29.2,25.5,0.7,0.1,,26.6
4570,2006-04-12,14.5,,,,,
4571,2006-04-13,20.6,26.9,,,,
4572,2006-04-14,30.2,,,,,
4573,2006-04-15,29.0,,,,,
4574,2006-04-16,27.0,24.6,,,,
4575,2006-04-17,31.7,,,,,
4576,2006-04-18,37.9,23.0,2.3,0.8,,24.6
4577,2006-04-19,32.1,,,,,
4578,2006-04-20,30.1,19.0,,,,
4579,2006-04-21,37.0,,,,,
4580,2006-04-22,28.4,,,,,
4581,2006-04-23,33.1,21.0,,,,
4582,2006-04-24,40.0,,,,,
4583,2006-04-25,40.1,21.6,4.0,0.2,,24.4
4584,2006-04-26,38.8,,,,,
4585,2006-04-27,39.0,21.6,,,,
4586,2006-04-28,38.6,,,,,
4587,2006-04-29,38.83,,,,,
4588,2006-04-30,37.4,17.1,,,,
4589,2006-05-01,38.1,,,,,
4590,2006-05-02,37.8,18.5,,,,
4591,2006-05-03,34.9,,,,,
4592,2006-05-04,34.4,19.3,2.5,0.9,,21.6
4593,2006-05-05,32.9,,,,,
4594,2006-05-06,35.5,,,,,
4595,2006-05-07,35.8,19.6,2.1,0.8,,18.8
4596,2006-05-08,12.5,,,,,
4597,2006-05-09,,,,,,
4598,2006-05-10,,,,,,
4599,2006-05-11,30.3,20.7,,,,
4600,2006-05-12,27.0,,,,,
4601,2006-05-13,34.3,,,,,
4602,2006-05-14,31.0,18.2,,,,
4603,2006-05-15,30.3,,,,,
4604,2006-05-16,32.7,16.8,3.4,1.6,,18.8
4605,2006-05-17,31.1,,,,,
4606,2006-05-18,31.0,17.6,,,,
4607,2006-05-19,25.6,,,,,
4608,2006-05-20,29.5,,,,,
4609,2006-05-21,29.4,18.8,,,,
4610,2006-05-22,29.9,,,,,
4611,2006-05-23,29.8,16.2,2.7,0.9,,19.6
4612,2006-05-24,29.7,,,,,
4613,2006-05-25,29.4,18.2,,,,
4614,2006-05-26,29.8,,,,,
4615,2006-05-27,29.7,,,,,
4616,2006-05-28,29.5,,,,,
4617,2006-05-29,29.4,18.5,,,,
4618,2006-05-30,29.5,,,,,
4619,2006-05-31,23.2,19.9,2.6,0.4,,23.0
4620,2006-06-01,20.7,,,,,
4621,2006-06-02,30.8,,,,,
4622,2006-06-03,30.9,,,,,
4623,2006-06-04,30.4,16.9,,,,
4624,2006-06-05,11.4,,,,,
4625,2006-06-06,,,,,,
4626,2006-06-07,,,,,,
4627,2006-06-08,31.7,15.5,1.9,0.3,,18.3
4628,2006-06-09,32.1,,,,,
4629,2006-06-10,31.4,,,,,
4630,2006-06-11,31.6,,,,,
4631,2006-06-12,31.7,,,,,
4632,2006-06-13,31.0,13.9,2.7,0.2,,15.5
4633,2006-06-14,26.9,,,,0.5,
4634,2006-06-15,22.6,13.9,,,,
4635,2006-06-16,31.9,,,,,
4636,2006-06-17,23.7,,,,,
4637,2006-06-18,22.3,14.1,,,,
4638,2006-06-19,19.6,,,,,
4639,2006-06-20,25.2,13.0,1.8,0.4,,15.1
4640,2006-06-21,16.0,,,,,
4641,2006-06-22,8.5,14.1,,,,
4642,2006-06-23,24.2,,,,,
4643,2006-06-24,23.7,,,,,
4644,2006-06-25,23.3,10.6,,,,
4645,2006-06-26,14.3,11.6,1.1,0.3,,14.3
4646,2006-06-27,,,,,,
4647,2006-06-28,,,,,,
4648,2006-06-29,19.5,9.9,,,,
4649,2006-06-30,34.0,,,,,
4650,2006-07-01,33.8,,,,,
4651,2006-07-02,33.4,13.0,,,,
4652,2006-07-03,33.4,,,,,
4653,2006-07-04,33.2,11.8,1.0,0.2,,14.6
4654,2006-07-05,31.9,,,,,
4655,2006-07-06,30.0,12.6,,,,
4656,2006-07-07,27.9,,,,,
4657,2006-07-08,31.5,,,,,
4658,2006-07-09,25.6,13.5,,,,
4659,2006-07-10,25.9,,,,,
4660,2006-07-11,30.0,13.4,0.6,0.4,,17.6
4661,2006-07-12,31.1,,,,,
4662,2006-07-13,29.5,13.6,,,,
4663,2006-07-14,30.4,,,,,
4664,2006-07-15,29.2,,,,,
4665,2006-07-16,29.6,12.5,,,,
4666,2006-07-17,21.5,,,,,
4667,2006-07-18,22.8,10.4,0.9,0.4,,13.1
4668,2006-07-19,21.8,,,,,
4669,2006-07-20,23.6,10.9,,,,
4670,2006-07-21,23.2,,,,,
4671,2006-07-22,23.7,,,,,
4672,2006-07-23,23.7,9.8,,,,
4673,2006-07-24,27.5,,,,,
4674,2006-07-25,23.9,12.0,0.2,0.1,,16.7
4675,2006-07-26,25.2,,,,,
4676,2006-07-27,27.4,13.7,,,,
4677,2006-07-28,25.0,,,,,
4678,2006-07-29,27.9,,,,,
4679,2006-07-30,32.2,15.4,,,,
4680,2006-07-31,30.7,,,,,
4681,2006-08-01,27.6,15.5,0.3,0.2,,20.9
4682,2006-08-02,30.4,,,,,
4683,2006-08-03,30.1,14.4,,,,
4684,2006-08-04,30.4,,,,,
4685,2006-08-05,31.1,,,,,
4686,2006-08-06,30.7,15.7,,,,
4687,2006-08-07,26.3,,,,,
4688,2006-08-08,28.3,16.2,0.2,0.1,,20.4
4689,2006-08-09,28.7,,,,,
4690,2006-08-10,25.3,14.0,,,,
4691,2006-08-11,21.3,,,,,
4692,2006-08-12,21.2,,,,,
4693,2006-08-13,22.0,13.0,,,,
4694,2006-08-14,22.1,,,,,
4695,2006-08-15,5.3,12.2,0.7,0.4,,14.6
4696,2006-08-16,,,,,,
4697,2006-08-17,,,,,,
4698,2006-08-18,11.7,,,,,
4699,2006-08-19,31.5,,,,,
4700,2006-08-20,30.9,14.7,,,,
